LEI,Legal Name_x,Country_x,Status_x,Legal Name_y,Country_y,City,Status_y,Last Update,Next Renewal
4469000001BS7WRRDJ50,SOLUCIONES INTEGRALES PARA TRITURACION S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BS7ZGMJJ02,MULTISERVICIOS 2001 SA DE CV,MX,ACTIVE,,,,,,
4469000001BS7ZR7MQ53,BB INMOBILIARIA CARIBE SA DE CV,MX,ACTIVE,,,,,,
4469000001BS817GX020,INMOBILIARIA TRANSPARQUE SA DE CV,MX,ACTIVE,,,,,,
4469000001BS81AQI369,EMPRESA MEXICANA DE MANUFACTURAS SA DE CV,MX,ACTIVE,,,,,,
4469000001BS82T7C255,DESARROLLO INMOBILIARIO LATAKIA SA DE CV,MX,ACTIVE,,,,,,
4469000001BS84MCL234,IMPORT TREADS SA DE CV,MX,ACTIVE,,,,,,
4469000001BS88124610,COMPAÑIA EOLOELECTRICA DE CIUDAD VICTORIA SA DE CV,MX,ACTIVE,,,,,,
4469000001BS8X9CXV26,MORIROKU TECHNOLOGY DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BS8ZNNV145,TERMINAL KMS DE GNL S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BS8ZUVOS55,KIDZANIA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BS90LSN837,RADEC SA DE CV,MX,ACTIVE,,,,,,
4469000001BS92I9C532,CREDIX GS SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001BS93APFE98,AYUNTAMIENTO DE TIJUANA BC,MX,ACTIVE,,,,,,
4469000001BS93VH7519,RALOY LUBRICANTES SA DE CV,MX,ACTIVE,,,,,,
4469000001BS94JAF191,INMOBILIARIA PACIFICO Y ATLANTICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BS95JUU623,URREA HERRAMIENTAS PROFESIONALES SA DE CV,MX,ACTIVE,,,,,,
4469000001BS96JA0I34,PARQUE EOLICO EL MEZQUITE S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BS9EUBMH73,CORPORATIVO 1818 SA DE CV,MX,ACTIVE,,,,,,
4469000001BS9FFZY452,VALNAMEX SA DE CV,MX,ACTIVE,,,,,,
4469000001BS9HTN3E90,KABI SA DE CV,MX,ACTIVE,,,,,,
4469000001BS9IQRI423,NICOYA INVERSIONES SA DE CV,MX,ACTIVE,,,,,,
4469000001BS9J78Z693,CENTRAL DE ALMACENAJE METROPOLITANA S.A.P.I. DE C.V.,MX,ACTIVE,,,,,,
4469000001BS9L4NR370,INMOBILIARIA SAN ANTONIO ABAD SA DE CV,MX,ACTIVE,,,,,,
4469000001BS9NAXC042,INDUSTRIAL NUEVO NOGALES SA DE CV,MX,ACTIVE,,,,,,
4469000001BSAG332W86,INSTITUTO DE CONTROL VEHICULAR DEL ESTADO DE NUEVO LEON,MX,ACTIVE,,,,,,
4469000001BSAJUQSL06,GRUPO NOVEM SA DE CV,MX,ACTIVE,,,,,,
4469000001BSALLK4R05,IMPULSORA JALISCIENSE SA DE CV,MX,ACTIVE,,,,,,
4469000001BSAPAMOQ06,TOTAL PLAY TELECOMUNICACIONES SAPI DE CV,MX,ACTIVE,,,,,,
4469000001BSAQKH7878,LATAMGYM S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BSAQLMKT63,DEUTSCHE BANK MEXICO SA F/998,MX,ACTIVE,,,,,,
4469000001BSAR8EDW38,LANZA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSAWQ5J155,QUIMICA DELTA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSB0FCFP53,MEDIA PRODUCTS DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSB1P34650,INMOBILIARIA Y FRACCIONADORA CADENA SAPI DE CV,MX,ACTIVE,,,,,,
4469000001BSBVPUIK49,GAS DEL CARIBE SA DE CV,MX,ACTIVE,,,,,,
4469000001BSDLCZ5U82,CARRETERAS DE COAHUILA Y SAN LUIS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BSERCXJ976,GOBIERNO DEL ESTADO DE CHIHUAHUA,MX,ACTIVE,,,,,,
4469000001BSESBM3P51,PLAZA EXCELENCIA DE SAN LUIS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BSESDZG776,DEUTSCHE BANK MEXICO SA F/1509,MX,ACTIVE,,,,,,
4469000001BSESZ06V40,MENDEZ FABRE ASESORES SC,MX,ACTIVE,,,,,,
4469000001BSESZ1DU75,ATELIER INMOBILIARIA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSEV69WL33,ESPECIFICOS STENDHAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BSEYGIAX62,BEA EQUITIES SA DE CV,MX,ACTIVE,,,,,,
4469000001BSEYKU3G22,FERROCARRILES SUBURBANOS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BSEZNMQN97,GRUPO EMPRESARIAL S.J. SA DE CV,MX,ACTIVE,,,,,,
4469000001BSF0VWNE98,FRACCIONADORA RESIDENCIAL HACIENDA AGUA CALIENTE S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BSF3FR8I38,GONDI S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BSF5CBKI34,CENTRO COMERCIAL PUNTO SUR S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BSF6C4MU93,EMPAQUES PLEGADIZOS MODERNOS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BSF87DJS63,TAYLOR SERVICIOS TECNICOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BSF8AO7253,GRUPO INMOBILIARIO MENDELSSOHN SA DE CV,MX,ACTIVE,,,,,,
4469000001BSF8D84344,COMERCIALIZADORA DE AUTOPARTES CALDERON SA DE CV,MX,ACTIVE,,,,,,
4469000001BSF8GN9T13,MYA CAPITAL PROYECTO 4 S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BSFA4V8E12,ARRENDADORA Y COMERCIALIZADORA TYA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BSFCJ25165,GRANOS DE SONORA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSG5CL4I46,ELECTRICA A-B SA DE CV,MX,ACTIVE,,,,,,
4469000001BSG5XYD957,ALLGAIER DE PUEBLA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BSG5YZDA14,CORPORACION DALTON SA DE CV,MX,ACTIVE,,,,,,
4469000001BSG616VP97,YUSA AUTOPARTS MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSG6DFGF30,PROVEEDORA DE ABARROTES RIVERA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSG6E0VO34,ROKI MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSG6MC7R08,QUMA DE HIDALGO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSG6T49D08,GOBIERNO DEL ESTADO DE NUEVO LEON,MX,ACTIVE,,,,,,
4469000001BSG71OND52,BANCO MONEX SA INSTITUCIÓN DE BANCA MULTIPLE MONEX GRUPO FINANCIERO F/2155,MX,ACTIVE,,,,,,
4469000001BSG9D0U844,ICA FLUOR DANIEL S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BSG9SGRA12,ALUCAPS MEXICANA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSGA8HLE02,PODER EJECUTIVO DEL ESTADO DE CAMPECHE,MX,ACTIVE,,,,,,
4469000001BSGAPZBK77,ACEROS Y OVEROLLINGS DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSGAUO9M51,BANCO MONEX SA INSTITUCION DE BANCA MULTIPLE MONEX GRUPO FINANCIERO F/2158,MX,ACTIVE,,,,,,
4469000001BSGBSLDC72,LOUIS DREYFUS COMPANY MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSGDVJEV10,INMOBILIARIA BIP SA DE CV,MX,ACTIVE,,,,,,
4469000001BSGHSFKG59,UNIDAL MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSGJ2HZO26,ZENTRIX S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BSGNJWK727,HOUSE 2 HOME S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BSHKOAH380,BANCO COMPARTAMOS SA INSTITUCION DE BANCA MULTIPLE,MX,ACTIVE,,,,,,
549300IJGB08F7IU2N62,"CI BANCO S.A. INSTITUCIÓN DE BANCA MÚLTIPLE, EN SU CARÁCTER DE FIDUCIARIO DEL FIDEICOMISO DE ADMINISTRACIÓN CON DERECHOS DE READQUISICIÓN CIB/2374",MX,ACTIVE,,,,,,
4469000001BSHLBIMQ91,PLAYA DORADA GENERATION SA DE CV,MX,ACTIVE,,,,,,
4469000001BSHMAIKG74,CORPORACION INTERAMERICANA DE ENTRETENIMIENTO S A B DE C V,MX,ACTIVE,,,,,,
4469000001BSHOGQMO08,REVEILLE S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BSHPIYXN67,DIVERSIDAD SA DE CV,MX,ACTIVE,,,,,,
4469000001BSHQ6LX430,BANCO MONEX SA INSTITUCIÓN DE BANCA MULTIPLE MONEX GRUPO FINANCIERO F/2154,MX,ACTIVE,,,,,,
4469000001BSHQYQPP71,SALCHICHAS Y JAMONES DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSHR8NYU62,"BANCO NACIONAL DE MÉXICO, S.A., INTEGRANTE DEL GRUPO FINANCIERO BANAMEX, EN SU CÁRACTER DE FIDUCIARIO DEL FIDEICOMISO CON EL NÚMERO 179718",MX,ACTIVE,,,,,,
4469000001BSHR9KOD09,"BANCO NACIONAL DE MÉXICO, S.A., INTEGRANTE DEL GRUPO FINANCIERO BANAMEX, EN SU CÁRACTER DE FIDUCIARIO DEL FIDEICOMISO CON EL NÚMERO 180406",MX,ACTIVE,,,,,,
4469000001BSHS0MWX33,BANCO MONEX SA INSTITUCIÓN DE BANCA MULTIPLE MONEX GRUPO FINANCIERO F/2157,MX,ACTIVE,,,,,,
4469000001BSHTF4QV84,FACONNABLE CASA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSHTI66Z10,ACRITUS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BSHU76H726,DESARROLLOS INMOBILIARIOS GTH SA DE CV,MX,ACTIVE,,,,,,
4469000001BSHVMZZC19,BANCO MONEX SA INSTITUCIÓN DE BANCA MULTIPLE MONEX GRUPO FINANCIERO F/2186,MX,ACTIVE,,,,,,
4469000001BSHYHANM60,STEREOREY MEXICO SA,MX,ACTIVE,,,,,,
4469000001BSHZ0YIQ06,MOSHINET SA DE CV,MX,ACTIVE,,,,,,
4469000001BSI1N3UL38,OLSTOR SERVICES SA DE CV,MX,ACTIVE,,,,,,
4469000001BSJ0FLHQ40,SU SERVICIO FINANCIERO SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001BSJ3NOCU70,VOLKSWAGEN LEASING SA DE CV,MX,ACTIVE,,,,,,
4469000001BSJ7JVXV11,MUNICIPIO DE METEPEC,MX,ACTIVE,,,,,,
4469000001BSJEJMEZ11,SOCIEDAD FINANCIERA EQUIPATE SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001BSJELROO45,PIRELLI NEUMATICOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BSKFCOPN71,DESARROLLO TRANSIMAR SA DE CV,MX,ACTIVE,,,,,,
4469000001BSKML9G146,INMOBILIARIA DYF SA DE CV,MX,ACTIVE,,,,,,
4469000001BSKMLVHW19,SAMPOL INGENIERIA Y OBRAS MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSKNBFUR43,"BANCO NACIONAL DE MÉXICO, S.A., INTEGRANTE DEL GRUPO FINANCIERO BANAMEX, EN SU CÁRACTER DE FIDUCIARIO DEL FIDEICOMISO CON EL NÚMERO 180228",MX,ACTIVE,,,,,,
4469000001BSKOWU1B35,COLORANTES IMPORTADOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BSKOY5RM47,LA PENINSULAR COMPAÑIA CONSTRUCTORA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSKSD86A71,OPERADORA DE NEGOCIOS INMOBILIARIOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BSKVRP8B79,KARISMA RESORTS DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSOT6YWI72,CONFECCIONES CLABECK SA DE CV,MX,ACTIVE,,,,,,
4469000001BSOXUPMZ17,POCHTECA MATERIAS PRIMAS SA DE CV,MX,ACTIVE,,,,,,
549300QAK7BDWJJPQ354,GRUPO CALIDRA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSP5W09593,PROPANGOL SA DE CV,MX,ACTIVE,,,,,,
4469000001BSPCDVPU65,PARQUE INDUSTRIAL SAN CARLOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BSQA9HSE02,IMPROBA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSQAVLGV70,GLOBAL GOG GROUP SA DE CV,MX,ACTIVE,,,,,,
4469000001BSQAWVX607,EMPRESAS ARIES SA DE CV,MX,ACTIVE,,,,,,
4469000001BSQESZGN54,COMERCIAL ANFIBIO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSQFI63550,PRODUCTOS Y SERVICIOS PARA LA INDUSTRIA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSQJ5CUL19,SECRETARIA DE FINANZAS,MX,ACTIVE,,,,,,
4469000001BSQJ9LLQ03,ORGANIZACIONES WEB S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BSQL7MGC60,COMPAÑIA CERILLERA LA CENTRAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BSRJZLGG76,PLAMI SA DE CV,MX,ACTIVE,,,,,,
4469000001BSRKFSC029,DALTON EFECTIVO SEGURO GDL SA DE CV,MX,ACTIVE,,,,,,
4469000001BSRLCC4Z39,CARVAJAL TECNOLOGIA Y SERVICIOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BSRMUTMU22,CARVAJAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BSRQ2M9M27,ESTRATEGIAS WEB S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BSRQG82W70,CONCESIONARIA DE AUTOPISTAS DE MICHOACAN SA DE CV,MX,ACTIVE,,,,,,
4469000001BSRTSL2M29,EMERGING AMERICA INMOBILIARIA SA DE CV,MX,ACTIVE,,,,,,
4469000001BSS1445427,TRAZZO URBANO INTERNACIONAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BSS3651Y19,GSA LEASING S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BST17Y1967,LABORATORIOS ALPHARMA SA DE CV,MX,ACTIVE,,,,,,
4469000001BST232E832,MEMBRANAS PLASTICAS INTERNACIONALES SA DE CV,MX,ACTIVE,,,,,,
4469000001BST5U3HP03,ACH FOODS MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BST6HAU824,UNION DE CREDITO SANTA FE SA DE CV,MX,ACTIVE,,,,,,
4469000001BST7P65E28,SERVICIOS FINANCIEROS FRAME SA DE CV,MX,ACTIVE,,,,,,
4469000001BST964SU68,MEX TENIS SA DE CV,MX,ACTIVE,,,,,,
4469000001BSTDZ99S80,TECNOLOGIAS EOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BSTF461U10,PRAIMIT SA DE CV,MX,ACTIVE,,,,,,
4469000001BSUH956R34,LITOS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BSUHNERI13,AGRO INDUSTRIAS GTO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSUHYFHO40,REPARADORA RTD SA DE CV,MX,ACTIVE,,,,,,
4469000001BSUIJVYQ33,EDILAR SA DE CV,MX,ACTIVE,,,,,,
4469000001BSUN1JL859,MEDICA TOLUCA AEROPUERTO SA DE CV,MX,ACTIVE,,,,,,
4469000001BSYU7RYI78,FOMENTADORA REGIONAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BSZ4NZN236,CREMERIA AMERICANA SAPI DE CV,MX,ACTIVE,,,,,,
4469000001BT0AFEDZ22,BANCO DE MEXICO EN SU CARACTER DE FIDUCIARIO EN EL FONDO MEXICANO DEL PETROLEO PARA LA ESTABILIZACION Y EL DESARROLLO,MX,ACTIVE,,,,,,
4469000001BT0D6FLG41,AUTOS LOMAS SA DE CV,MX,ACTIVE,,,,,,
4469000001BT0EZD9J77,ALEN DEL NORTE SA DE CV,MX,ACTIVE,,,,,,
4469000001BT0KN7J504,DESDE EL CORAZON DEL FRUTO SA DE CV,MX,ACTIVE,,,,,,
4469000001BT0MEY3G59,GRUPO CONVERMEX SA DE CV,MX,ACTIVE,,,,,,
4469000001BT0N2FDT58,INDUSTRIAS RIVIERA SA DE CV,MX,ACTIVE,,,,,,
4469000001BT0OI79B92,DOMUS DESARROLLADORA INMOBILIARIA SA DE CV,MX,ACTIVE,,,,,,
4469000001BT0OT0DL60,BANCO ACTINVER S.A. POR CTA DEL F/2844 LOMAS IV,MX,ACTIVE,,,,,,
4469000001BT1KVNUV33,CORPORATIVO HOSPITAL SATELITE SA DE CV,MX,ACTIVE,,,,,,
4469000001BT1PXY3778,CIBANCO S.A. CIB/2296,MX,ACTIVE,,,,,,
4469000001BT1RSLBR73,AGROTRACTORES DEL CENTRO SA DE CV,MX,ACTIVE,,,,,,
4469000001BT1SB7HO83,FABRICACION DE ALIMENTOS TENERIFE SA DE CV,MX,ACTIVE,,,,,,
4469000001BT1U8Z6V83,VARANNI DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BT1YJQ8J29,AGROTRACTORES DEL NORTE SA DE CV,MX,ACTIVE,,,,,,
4469000001BT21QG4M04,CHAMPIMEX S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BT2672A546,FISO SANTANDER VW F/2001054,MX,ACTIVE,,,,,,
4469000001BT34LIIS34,FORLIGHTING DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BT35Y5HN08,RESTAURANTES ADMX S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BT36I51C68,DISTRIBUIDORA VOLKSWAGEN SALTO DEL AGUA SA DE CV,MX,ACTIVE,,,,,,
4469000001BT3EVDF830,COMPAÑIA MEXICANA DE TRASLADO DE VALORES SA DE CV,MX,ACTIVE,,,,,,
4469000001BT3IRPBD41,APP ARRIAGA - TAPACHULA SA DE CV,MX,ACTIVE,,,,,,
4469000001BT4CCYLE97,FAES FARMA MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BT4G2AVP67,GRAFICOS LA CENTRAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BT4J9NXJ17,PSICOFARMA SA DE CV,MX,ACTIVE,,,,,,
4469000001BT4JMABN43,VACATION TRAVEL ADVISORY SA DE CV,MX,ACTIVE,,,,,,
4469000001BT4L5WRW45,BURSAMETRICA CASA DE BOLSA SA DE CV,MX,ACTIVE,,,,,,
4469000001BT4ONSEO74,SENDAMOS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BT4R0SIY41,CONTRATO DE FIDEICOMISO IRREVOCABLE DE EMISIÓN DE CERTIFICADOS BURSÁTILES FIDUCIARIOS CIB/3014,MX,ACTIVE,,,,,,
4469000001BT67257M85,PROMOTORA LA GALARZA SA DE CV,MX,ACTIVE,,,,,,
4469000001BT8VF4N169,ORANGE CAPITAL SC,MX,ACTIVE,,,,,,
4469000001BT98DRF043,CMR S A B DE C V,MX,ACTIVE,,,,,,
4469000001BTA8TQUG68,DEALCORP MX SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001BTA9VOGV89,GASODUCTO DE MORELOS S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BTAGP2CL93,EMBOTELLADORA DEL NAYAR SA DE CV,MX,ACTIVE,,,,,,
4469000001BTAHRDMR02,DISTRIBUIDORA VOLKSWAGEN CENTRAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BTAIO7CY24,LONDON DESARROLLOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BTAMKQXE10,DISTRIBUIDORA VOLKSWAGEN LOMAS SA DE CV,MX,ACTIVE,,,,,,
4469000001BTBKA09Z63,PODER EJECUTIVO DEL ESTADO DE QUERETARO,MX,ACTIVE,,,,,,
4469000001BTBQIC6H96,EUROELECTRICA SA DE CV,MX,ACTIVE,,,,,,
4469000001BTBRCWPX22,ARRENDADORA BANCREA SA DE CV,MX,ACTIVE,,,,,,
4469000001BTBSEKBO94,AHUMADOS NORUEGOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BTBW8WX889,TE CREEMOS HOLDING S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BTBWTJKZ51,OPERADORA HOTELERA DEL CORREDOR MAYAKOBA SA DE CV,MX,ACTIVE,,,,,,
4469000001BTC55HI488,CLAVOS NACIONALES MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BTCZYNN583,FULTRA S A P I DE CV,MX,ACTIVE,,,,,,
549300SX6W72WOOB1D58,CIB/2799,MX,ACTIVE,,,,,,
4469000001BTD2U8H913,PAPEL Y EMPAQUES GONDI MONTERREY S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BTENTCKZ46,CORPORATIVO ENERGEX S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BTEP0GQP84,PROVEEDORA DE SERVICIOS INFRASEG S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BTEV22I048,CHAMPIÑONES LOS ALTOS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BTIRRZ4Z50,CHAMPIÑONES LOS ALTOS MB SA DE CV,MX,ACTIVE,,,,,,
4469000001BTIVXX7797,CMT DE LA LAGUNA SA DE CV,MX,ACTIVE,,,,,,
4469000001BTIX15QK73,OPERADORA Y MANTENEDORA DEL CIRCUITO INTERIOR SA DE CV,MX,ACTIVE,,,,,,
4469000001BTIZX0EU69,CONCESIONARIA MC SA DE CV,MX,ACTIVE,,,,,,
4469000001BTJ5436P84,HONGOS DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BTJ75BE360,VARROC LIGHTING SYSTEMS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BTK3YHZC68,SAYER LACK MEXICANA SA DE CV,MX,ACTIVE,,,,,,
4469000001BTKGHR6G90,SERVICIOS INMOBILIARIOS PARA EL DESARROLLO EXPORTADOR S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BTKIIP9908,CORPORATIVO REVOLUCION FIDEICOMISO 1532/2012,MX,ACTIVE,,,,,,
4469000001BTLQCBQT44,FABRICA DE ENVASES DEL PACIFICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BTM1GNT611,PLASTICOS AUTOMOTRICES DE SAHAGUN SA DE CV,MX,ACTIVE,,,,,,
4469000001BTN3QJTQ77,TATA CONSULTANCY SERVICES DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BTN82WAP88,PARQUE INDUSTRIAL NUEVO LAREDO 2000 SA DE CV,MX,ACTIVE,,,,,,
4469000001BTNI820U48,INDUSTRIAS PIAGUI SA DE CV,MX,ACTIVE,,,,,,
4469000001BTOIIMT287,EMPAQUES MODERNOS DEL NORTE S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BTOLTWFP52,ACTIVOS EMPRESARIALES GUADALAJARA SA DE CV,MX,ACTIVE,,,,,,
4469000001BTON122S05,PRODUCTORA DE PAPEL SA DE CV,MX,ACTIVE,,,,,,
4469000001BTOPAFEQ17,ACTIVOS EMPRESARIALES IXTAPALUCA SA DE CV,MX,ACTIVE,,,,,,
4469000001BTOPPPXC52,BANCA MIFEL SA FIDEICOMISO 330/2002,MX,ACTIVE,,,,,,
4469000001BTOSUEA907,SUBARU AUTOMOTRIZ MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BTOV71QT51,GESTION Y ADMINISTRACION CORPORATIVA S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BTOW78OQ02,PAPELERA INDUSTRIAL POTOSINA S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BTP1IK7A98,PROMOTORA DE HOTELES NORTE 19 S A B DE C V,MX,ACTIVE,,,,,,
4469000001BTU39GTJ15,EMPAQUES MODERNOS NAVA S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BTU7BCT318,GRUPO PROMOTOR JOMER SA DE CV,MX,ACTIVE,,,,,,
4469000001BTU8M60B43,INMOBILIARIA AREL SA DE CV,MX,ACTIVE,,,,,,
4469000001BTU8ZM1O95,ALAN DE AGUASCALIENTES SA DE CV,MX,ACTIVE,,,,,,
4469000001BTU9F0IO13,ALIMENTOS SELLO ROJO SA DE CV,MX,ACTIVE,,,,,,
4469000001BTUAEXHM15,BROVEDANI MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BTVQ0NZM92,BANCO BANCREA S.A. INSTITUCION DE BANCA MULTIPLE,MX,ACTIVE,,,,,,
4469000001BTVT7HFA92,SHOPPING CENTER DEVELOPMENT SA DE CV,MX,ACTIVE,,,,,,
4469000001BTXHV6WO64,GOBIERNO DEL ESTADO DE TABASCO,MX,ACTIVE,,,,,,
4469000001BTYNJCSA53,ALIMENTOS MGA S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BTYNYFAP38,AUTOVIA NECAXA-TIHUATLAN SA DE CV,MX,ACTIVE,,,,,,
4469000001BU2YEXZ743,GALDISA SA DE CV,MX,ACTIVE,,,,,,
4469000001BU33741U98,CONSORCIO CARRETERO CAMPECHE-MERIDA S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BU5NIIIX88,INMOBILIARIA SALMIG SA DE CV,MX,ACTIVE,,,,,,
4469000001BU5SF0TA26,GRUPO INMOBILIARIO ROSETTA SA DE CV,MX,ACTIVE,,,,,,
4469000001BU61D2I232,BULKMATIC DE MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BU63T1BX48,CIBANCO S.A. I.B.M. FIDEICOMISO NUMERO CIB/2762,MX,ACTIVE,,,,,,
4469000001BU77KT5R73,CONSTRUCTORA SUBACUATICA DIAVAZ SA DE CV,MX,ACTIVE,,,,,,
4469000001BU7G41VG91,COMERCIO DGZ SA DE CV,MX,ACTIVE,,,,,,
4469000001BU8GUOBZ77,FIDEICOMISO PROYECTO INSURGENTES BOSTON NUMERO CIB/2186,MX,ACTIVE,,,,,,
4469000001BUCUNE8J35,NEXTFIN SA DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001BUCV502A23,PROMOTORA AGRICOLA EL TORO SA DE CV,MX,ACTIVE,,,,,,
4469000001BUCWKXWN33,TENERIA PANAMERICANA DEL BAJIO S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BUENXIFS58,INGENIO LA GLORIA SA,MX,ACTIVE,,,,,,
4469000001BUEQDXC726,IMPULSORA AZUCARERA DEL TROPICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BUH6UDQ465,AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV,MX,ACTIVE,,,,,,
4469000001BUHFRROI07,TVCENLINEA.COM SA DE CV,MX,ACTIVE,,,,,,
4469000001BUINEI7I94,BIENES PROGRAMADOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BUN6OK7179,PROMOCIONES TURISTICAS MAHAHUAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BUOCZS4V64,EUROPEAN AUTOWERKES S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BURA554A59,BANCA MIFEL SOCIEDAD ANONIMA FIDEICOMISO 2126/2015,MX,ACTIVE,,,,,,
4469000001BUWZENK720,COMPAX IDEAS Y TECNOLOGIA SA DE CV,MX,ACTIVE,,,,,,
4469000001BUYEUHHA96,KEY QUIMICA SA DE CV,MX,ACTIVE,,,,,,
